,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5
1035,93.63,0.002673655408006807,0.25,1,0.011958127952326448,0.01528914788320873,0.0061817174445483,-0.003978345395257386,0.0
1036,92.65,-0.01052189221942884,-0.9799999999999898,-1,0.002673655408006807,0.011958127952326448,0.01528914788320873,0.0061817174445483,-0.003978345395257386
1037,91.19,-0.015883710785794737,-1.460000000000008,-1,-0.01052189221942884,0.002673655408006807,0.011958127952326448,0.01528914788320873,0.0061817174445483
1038,90.22,-0.010694109965324284,-0.9699999999999989,-1,-0.015883710785794737,-0.01052189221942884,0.002673655408006807,0.011958127952326448,0.01528914788320873
1039,89.21,-0.011257991054557832,-1.0100000000000051,-1,-0.010694109965324284,-0.015883710785794737,-0.01052189221942884,0.002673655408006807,0.011958127952326448
1040,89.38,0.0019038025796133588,0.1700000000000017,1,-0.011257991054557832,-0.010694109965324284,-0.015883710785794737,-0.01052189221942884,0.002673655408006807
1041,89.04,-0.003811236538015907,-0.3399999999999892,-1,0.0019038025796133588,-0.011257991054557832,-0.010694109965324284,-0.015883710785794737,-0.01052189221942884
1042,89.83,0.008833288273825875,0.789999999999992,1,-0.003811236538015907,0.0019038025796133588,-0.011257991054557832,-0.010694109965324284,-0.015883710785794737
1043,90.58,0.008314442886952529,0.75,1,0.008833288273825875,-0.003811236538015907,0.0019038025796133588,-0.011257991054557832,-0.010694109965324284
1044,90.63,0.0005518459386223671,0.04999999999999716,1,0.008314442886952529,0.008833288273825875,-0.003811236538015907,0.0019038025796133588,-0.011257991054557832
1045,89.75,-0.009757256698302031,-0.8799999999999955,-1,0.0005518459386223671,0.008314442886952529,0.008833288273825875,-0.003811236538015907,0.0019038025796133588
1046,89.47,-0.0031246538088836938,-0.28000000000000114,-1,-0.009757256698302031,0.0005518459386223671,0.008314442886952529,0.008833288273825875,-0.003811236538015907
1047,88.92,-0.0061662844635087454,-0.5499999999999972,-1,-0.0031246538088836938,-0.009757256698302031,0.0005518459386223671,0.008314442886952529,0.008833288273825875
1048,88.82,-0.0011252392320396842,-0.10000000000000853,-1,-0.0061662844635087454,-0.0031246538088836938,-0.009757256698302031,0.0005518459386223671,0.008314442886952529
1049,89.09,0.003035244868596326,0.27000000000001023,1,-0.0011252392320396842,-0.0061662844635087454,-0.0031246538088836938,-0.009757256698302031,0.0005518459386223671
1050,88.96,-0.001460264230280239,-0.13000000000000966,-1,0.003035244868596326,-0.0011252392320396842,-0.0061662844635087454,-0.0031246538088836938,-0.009757256698302031
1051,90.3,0.014950629920667589,1.3400000000000034,1,-0.001460264230280239,0.003035244868596326,-0.0011252392320396842,-0.0061662844635087454,-0.0031246538088836938
1052,90.0,-0.003327790092674691,-0.29999999999999716,-1,0.014950629920667589,-0.001460264230280239,0.003035244868596326,-0.0011252392320396842,-0.0061662844635087454
1053,89.83,-0.0018906750891498534,-0.1700000000000017,-1,-0.003327790092674691,0.014950629920667589,-0.001460264230280239,0.003035244868596326,-0.0011252392320396842
1054,89.44,-0.004350985834326257,-0.39000000000000057,-1,-0.0018906750891498534,-0.003327790092674691,0.014950629920667589,-0.001460264230280239,0.003035244868596326
1055,89.43,-0.00011181304869911665,-0.009999999999990905,-1,-0.004350985834326257,-0.0018906750891498534,-0.003327790092674691,0.014950629920667589,-0.001460264230280239
1056,89.42,-0.00011182555225526395,-0.010000000000005116,-1,-0.00011181304869911665,-0.004350985834326257,-0.0018906750891498534,-0.003327790092674691,0.014950629920667589
1057,91.21,0.019820169386232454,1.789999999999992,1,-0.00011182555225526395,-0.00011181304869911665,-0.004350985834326257,-0.0018906750891498534,-0.003327790092674691
1058,92.02,0.008841404535255561,0.8100000000000023,1,0.019820169386232454,-0.00011182555225526395,-0.00011181304869911665,-0.004350985834326257,-0.0018906750891498534
1059,91.46,-0.006104226497413463,-0.5600000000000023,-1,0.008841404535255561,0.019820169386232454,-0.00011182555225526395,-0.00011181304869911665,-0.004350985834326257
